date,amps(A),temp(F),dewpoint(F),humidity(%),wind,speed(mph),gust(mph),pressure(in),precip_rate(in),precip_accum(in)
2013-02-13 18:35:00,199.65,18,15,88,South,16,16,29.4,0,0
2013-02-13 18:44:00,195.12,17.8,14.6,87,South,15,17,29.4,0,0
2013-02-13 18:49:00,202.6,17.7,14.5,87,SSE,15,15,29.4,0,0
2013-02-13 18:59:00,201.15,17.5,14.3,87,South,16,16,29.41,0,0
2013-02-13 19:09:00,204.23,17.3,14.4,88,South,18,18,29.41,0,0
2013-02-13 19:19:00,201.13,16.9,13.7,87,SSW,19,19,29.41,0,0
2013-02-13 19:29:00,201.58,15.9,12.2,85,SSW,16,16,29.42,0,0
2013-02-13 19:34:00,197.94,15.7,12.3,86,SSW,14,16,29.42,0,0
2013-02-13 19:44:00,196.88,15.4,11.7,85,SSW,14,14,29.42,0,0
2013-02-13 19:54:00,198.87,14.6,10.9,85,SSW,14,17,29.42,0,0
2013-02-13 20:05:00,199.76,13.6,10.2,86,SSW,13,16,29.43,0,0
2013-02-13 20:10:00,198.53,13.5,9.8,85,SSW,16,22,29.43,0,0
2013-02-13 20:20:00,197.27,13.1,9.7,86,SSW,18,18,29.43,0,0
2013-02-13 20:30:00,193.16,13.1,10,87,South,17,18,29.44,0,0
2013-02-13 20:35:00,190.15,13.1,10,87,SSW,16,18,29.44,0,0
2013-02-13 20:40:00,192.98,12.9,9.8,87,SSW,15,15,29.44,0,0
2013-02-13 20:45:00,191.71,12.8,9.4,86,SSW,15,15,29.44,0,0
2013-02-13 20:55:00,196.73,12.4,9,86,South,17,19,29.44,0,0
2013-02-13 21:05:00,198.29,12.4,9.3,87,South,18,18,29.45,0,0
2013-02-13 21:15:00,196.83,12.3,9.2,87,South,15,20,29.45,0,0
2013-02-13 21:25:00,193.98,12.1,9,87,South,16,16,29.45,0,0
2013-02-13 21:35:00,188.65,12.1,9,87,South,15,18,29.46,0,0
2013-02-13 21:40:00,186.29,12.1,9,87,South,16,16,29.46,0,0
2013-02-13 21:50:00,186.75,12.3,9.2,87,South,15,15,29.46,0,0
2013-02-13 22:00:00,183.89,12.4,9.3,87,SSE,15,15,29.46,0,0
2013-02-13 22:10:00,178.48,12.4,9.3,87,South,14,14,29.46,0,0
2013-02-13 22:20:00,180.86,12.4,9.3,87,SSE,13,13,29.46,0,0
2013-02-13 22:25:00,181.48,12.4,9.3,87,South,13,13,29.46,0,0
2013-02-13 22:35:00,183.01,12.4,9.3,87,South,12,13,29.46,0,0
2013-02-13 22:45:00,181.09,12.4,9.3,87,SSE,12,13,29.47,0,0
2013-02-13 22:55:00,188.05,12.4,9.3,87,South,12,12,29.47,0,0
2013-02-13 23:05:00,180.23,12.4,9.3,87,South,12,14,29.47,0,0
2013-02-13 23:15:00,176.55,12.6,9.5,87,South,10,11,29.47,0,0
2013-02-13 23:25:00,176.73,12.6,9.5,87,SSW,11,12,29.47,0,0
2013-02-13 23:35:00,183.1,12.8,9.7,87,South,13,14,29.47,0,0
2013-02-13 23:45:00,179.42,12.6,9.5,87,SSW,13,14,29.47,0,0
2013-02-13 23:55:00,172.39,12.1,9,87,SSW,11,12,29.47,0,0
2013-02-14 00:05:00,174.23,-1,-5.4,81,South,0,0,29.5,0,0
2013-02-14 00:10:00,171.17,-0.8,-5.2,81,South,0,0,29.5,0,0
2013-02-14 00:20:00,172.13,0.3,-3.6,83,South,0,2,29.5,0,0
2013-02-14 00:30:00,167.52,1.7,-2.3,83,South,0,0,29.5,0,0
2013-02-14 00:40:00,163.72,1.7,-2.5,82,South,0,0,29.5,0,0
2013-02-14 00:45:00,163.38,2.2,-1.8,83,South,0,0,29.51,0,0
2013-02-14 00:55:00,160.62,2.6,-1.4,83,South,0,0,29.51,0,0
2013-02-14 01:00:00,160.14,2.2,-2,82,South,0,0,29.51,0,0
2013-02-14 01:10:00,164.39,1.8,-2.7,81,South,0,0,29.51,0,0
2013-02-14 01:20:00,167.27,1.1,-3.4,81,South,0,0,29.51,0,0
2013-02-14 01:25:00,162.98,1.1,-3.4,81,South,0,0,29.51,0,0
2013-02-14 01:35:00,156.7,1.3,-2.9,82,South,0,0,29.52,0,0
2013-02-14 01:44:00,155.58,1.7,-2.5,82,South,0,0,29.52,0,0
2013-02-14 01:54:00,158.08,2.2,-1.8,83,South,0,0,29.52,0,0
2013-02-14 02:05:00,156.59,2.6,-1.4,83,South,0,0,29.53,0,0
2013-02-14 02:10:00,158.88,3,-1,83,South,0,0,29.53,0,0
2013-02-14 02:20:00,156.61,4.1,0.3,84,South,1,2,29.52,0,0
2013-02-14 02:25:00,152.68,4.5,0.7,84,SSE,1,2,29.52,0,0
2013-02-14 02:35:00,154.31,4.5,0.7,84,SSE,0,1,29.53,0,0
2013-02-14 02:45:00,153.46,4.5,0.5,83,SSE,1,2,29.53,0,0
2013-02-14 02:50:00,150.25,4.5,0.7,84,SE,2,2,29.53,0,0
2013-02-14 02:55:00,154.48,4.5,0.5,83,SE,2,2,29.53,0,0
2013-02-14 03:05:00,148.25,4.7,0.9,84,ESE,2,2,29.52,0,0
2013-02-14 03:15:00,152.32,4.8,1,84,ESE,0,1,29.52,0,0
2013-02-14 03:25:00,156.93,5,1.2,84,ESE,0,0,29.52,0,0
2013-02-14 03:30:00,150.83,5.4,1.6,84,ESE,1,3,29.52,0,0
2013-02-14 03:40:00,151.06,6.3,2.5,84,ESE,2,3,29.52,0,0
2013-02-14 03:50:00,153.47,6.3,2.5,84,NE,3,3,29.53,0,0
2013-02-14 04:00:00,150.24,5.8,2,84,NE,2,2,29.53,0,0
2013-02-14 04:05:00,149.74,6.1,2.3,84,NE,2,2,29.53,0,0
2013-02-14 04:15:00,152.43,6.5,2.7,84,ENE,2,2,29.53,0,0
2013-02-14 04:24:00,150.25,7,3.2,84,East,2,2,29.53,0,0
2013-02-14 04:35:00,151.15,6.9,3.1,84,East,2,3,29.53,0,0
2013-02-14 04:44:00,150.98,6.7,2.9,84,ENE,3,3,29.53,0,0
2013-02-14 04:54:00,147.75,6.9,3.1,84,ENE,3,3,29.53,0,0
2013-02-14 05:05:00,149.92,5.8,1.5,82,ENE,3,3,29.52,0,0
2013-02-14 05:10:00,148.53,6,2.2,84,ENE,2,2,29.52,0,0
2013-02-14 05:20:00,148.84,4.8,0.5,82,ENE,1,7,29.52,0,0
2013-02-14 05:30:00,152.02,7.6,3.8,84,East,3,3,29.51,0,0
2013-02-14 05:40:00,157.12,8.1,4,83,East,4,4,29.51,0,0
2013-02-14 05:50:00,153.3,7.9,3.5,82,East,3,3,29.51,0,0
2013-02-14 05:55:00,157.56,7.7,3.4,82,ENE,2,3,29.51,0,0
2013-02-14 06:05:00,162.27,7.7,3.4,82,NE,2,2,29.5,0,0
2013-02-14 06:14:00,160.26,7.7,3.4,82,East,6,10,29.5,0,0
2013-02-14 06:20:00,160.52,7.4,2.8,81,ENE,5,5,29.5,0,0
2013-02-14 06:30:00,162.93,6.5,1.9,81,ENE,1,2,29.51,0,0
2013-02-14 06:39:00,158.73,6.5,1.9,81,East,2,2,29.51,0,0
2013-02-14 06:49:00,166.65,6.3,1.7,81,East,1,1,29.5,0,0
2013-02-14 06:55:00,174.06,5,-0.4,78,East,0,1,29.5,0,0
2013-02-14 07:04:00,174.23,3.7,-0.8,81,East,0,0,29.5,0,0
2013-02-14 07:09:00,174.09,3.9,-0.4,82,East,0,0,29.5,0,0
2013-02-14 07:19:00,180.21,3.5,-1,81,East,0,0,29.5,0,0
2013-02-14 07:29:00,184.45,5.2,1.4,84,East,1,2,29.5,0,0
2013-02-14 07:39:00,181.48,6,1.7,82,East,0,0,29.5,0,0
2013-02-14 07:45:00,175.31,6,1.7,82,East,0,0,29.49,0,0
2013-02-14 07:55:00,177.8,7,2.7,82,East,1,1,29.49,0,0
2013-02-14 08:05:00,181.41,7.4,2.8,81,East,0,1,29.49,0,0
2013-02-14 08:15:00,187.07,7.6,3,81,East,0,0,29.49,0,0
2013-02-14 08:24:00,190.07,7.6,3,81,East,0,1,29.49,0,0
2013-02-14 08:34:00,188.85,8.8,4.4,82,ENE,1,3,29.49,0,0
2013-02-14 08:40:00,186.5,9.5,4.6,80,NE,2,4,29.49,0,0
2013-02-14 08:50:00,189.76,10.9,5.4,78,ENE,4,7,29.48,0,0
2013-02-14 09:00:00,193.97,10.9,5.1,77,East,4,4,29.47,0,0
2013-02-14 09:09:00,190.72,10.7,4.9,77,ENE,2,4,29.47,0,0
2013-02-14 09:14:00,189.44,10.5,4.7,77,ENE,2,4,29.47,0,0
2013-02-14 09:20:00,184.39,10.7,5.2,78,ENE,2,2,29.47,0,0
2013-02-14 09:29:00,186.6,11.2,6,79,ENE,3,3,29.47,0,0
2013-02-14 09:39:00,192.89,11.4,6.7,81,East,3,6,29.47,0,0
2013-02-14 09:45:00,193.46,11.7,6.7,80,East,4,6,29.47,0,0
2013-02-14 09:54:00,200.98,11.7,6.7,80,ESE,8,11,29.47,0,0
2013-02-14 10:04:00,195.57,11.7,6.7,80,SE,10,10,29.47,0,0
2013-02-14 10:14:00,199.39,11.7,6.7,80,ESE,9,13,29.47,0,0
2013-02-14 10:24:00,199.82,11.6,7.2,82,ESE,8,12,29.47,0,0
2013-02-14 10:34:00,194.81,11.6,7.4,83,ESE,7,8,29.47,0,0
2013-02-14 10:44:00,197.7,11.7,7.5,83,ESE,8,12,29.46,0,0
2013-02-14 10:50:00,199.6,11.7,7.5,83,ESE,9,13,29.46,0,0
2013-02-14 11:00:00,194.21,11.7,7.3,82,ESE,12,12,29.45,0,0
2013-02-14 11:10:00,200.08,11.9,7.5,82,ESE,12,12,29.45,0,0
2013-02-14 11:20:00,198.14,12.1,7.7,82,ESE,13,14,29.45,0,0
2013-02-14 11:30:00,195.48,12.3,7.6,81,ESE,11,11,29.45,0,0
2013-02-14 11:39:00,196.87,12.3,7.6,81,ESE,9,9,29.45,0,0
2013-02-14 11:45:00,193.37,12.4,7.7,81,ESE,10,11,29.45,0,0
2013-02-14 11:55:00,195.75,12.6,7.9,81,ESE,11,11,29.45,0,0
2013-02-14 12:04:00,192.49,12.8,7.8,80,ESE,11,13,29.44,0,0
2013-02-14 12:09:00,192.59,12.8,7.8,80,ESE,11,11,29.44,0,0
2013-02-14 12:19:00,194.6,12.9,8.2,81,ESE,9,9,29.44,0,0
2013-02-14 12:29:00,196.15,13.1,8.6,82,East,9,12,29.44,0,0
2013-02-14 12:39:00,198.11,13.3,8.8,82,ESE,9,9,29.44,0,0
2013-02-14 12:49:00,194.36,14,9.5,82,ESE,7,9,29.43,0,0
2013-02-14 12:59:00,198.47,14.1,9.3,81,ESE,8,8,29.44,0,0
2013-02-14 13:09:00,195.46,14.1,9.3,81,ESE,8,11,29.44,0,0
2013-02-14 13:19:00,191.65,14.3,9.5,81,SE,8,9,29.43,0,0
2013-02-14 13:29:00,195.42,14.3,9.5,81,ESE,8,8,29.43,0,0
2013-02-14 13:35:00,194.41,14.1,9.3,81,ESE,8,8,29.43,0,0
2013-02-14 13:44:00,195.39,14.3,9.5,81,ESE,8,11,29.43,0,0
2013-02-14 13:49:00,196.32,14.3,9.5,81,ESE,9,12,29.43,0,0
2013-02-14 13:54:00,191.68,14.6,9.8,81,SE,10,13,29.43,0,0
2013-02-14 14:00:00,190.08,14.6,9.8,81,SE,10,10,29.42,0,0
2013-02-14 14:09:00,193.09,14.8,9.7,80,ESE,7,10,29.42,0,0
2013-02-14 14:19:00,192.46,14.8,10,81,East,7,7,29.42,0,0
2013-02-14 14:25:00,196.28,14.8,10,81,East,6,7,29.42,0,0
2013-02-14 14:34:00,191.91,14.9,10.1,81,ENE,5,8,29.42,0,0
2013-02-14 14:39:00,192.97,15.1,10.3,81,East,5,6,29.42,0,0
2013-02-14 14:50:00,187.83,14.9,9.8,80,East,7,10,29.42,0,0
2013-02-14 14:59:00,193.46,15.1,10.3,81,ESE,6,6,29.42,0,0
2013-02-14 15:04:00,197.02,15.4,10.6,81,East,6,6,29.42,0,0
2013-02-14 15:15:00,193.09,16.4,12.4,84,SE,3,7,29.42,0,0
2013-02-14 15:25:00,192.9,17.5,12.9,82,SE,7,11,29.42,0,0
2013-02-14 15:35:00,196.79,17.8,13.2,82,SE,8,12,29.41,0,0
2013-02-14 15:44:00,194.51,18.1,13.8,83,SE,10,16,29.4,0,0
2013-02-14 15:49:00,192.62,18.1,14.1,84,SE,14,17,29.4,0,0
2013-02-14 15:59:00,193.32,18,14,84,SE,17,19,29.4,0,0
2013-02-14 16:05:00,193.76,18,14.3,85,SSE,17,20,29.4,0,0
2013-02-14 16:15:00,199.22,18,14.8,87,SSE,18,21,29.4,0,0
2013-02-14 16:25:00,196.4,17.8,14.8,88,SSE,18,20,29.4,0,0
2013-02-14 16:35:00,193.56,18,15,88,SSE,18,25,29.39,0,0
2013-02-14 16:45:00,197.13,18,15,88,SSE,18,21,29.39,0,0
2013-02-14 16:55:00,196.53,18.1,15.4,89,SSE,18,18,29.39,0,0
2013-02-14 17:05:00,194.99,18.4,15.7,89,SSE,17,18,29.4,0,0
2013-02-14 17:15:00,193.26,18.4,15.7,89,SSE,16,20,29.39,0,0
2013-02-14 17:24:00,194.71,18.8,16.4,90,SSE,15,16,29.39,0,0
2013-02-14 17:34:00,197.89,19.9,17.4,90,SSE,21,24,29.39,0,0
2013-02-14 17:44:00,202.74,19.7,17.2,90,SSE,23,28,29.39,0,0
2013-02-14 17:54:00,200.65,19.5,17,90,SSE,25,29,29.39,0,0
2013-02-14 18:04:00,195.76,18.8,16.1,89,South,21,25,29.39,0,0
2013-02-14 18:15:00,201.32,18.3,15.6,89,South,18,20,29.4,0,0
2013-02-14 18:25:00,200.59,18.1,15.4,89,South,16,17,29.4,0,0
2013-02-14 18:35:00,200.41,18,15,88,South,16,16,29.4,0,0
2013-02-14 18:44:00,200.49,17.8,14.6,87,South,15,17,29.4,0,0
2013-02-14 18:49:00,193.52,17.7,14.5,87,SSE,15,15,29.4,0,0
2013-02-14 18:59:00,192.93,17.5,14.3,87,South,16,16,29.41,0,0
2013-02-14 19:09:00,199.63,17.3,14.4,88,South,18,18,29.41,0,0
2013-02-14 19:19:00,204.91,16.9,13.7,87,SSW,19,19,29.41,0,0
2013-02-14 19:29:00,199.58,15.9,12.2,85,SSW,16,16,29.42,0,0
2013-02-14 19:34:00,196.34,15.7,12.3,86,SSW,14,16,29.42,0,0
2013-02-14 19:44:00,198.86,15.4,11.7,85,SSW,14,14,29.42,0,0
2013-02-14 19:54:00,196.62,14.6,10.9,85,SSW,14,17,29.42,0,0
2013-02-14 20:05:00,191.3,13.6,10.2,86,SSW,13,16,29.43,0,0
2013-02-14 20:10:00,192.46,13.5,9.8,85,SSW,16,22,29.43,0,0
2013-02-14 20:20:00,203.74,13.1,9.7,86,SSW,18,18,29.43,0,0
2013-02-14 20:30:00,195.04,13.1,10,87,South,17,18,29.44,0,0
2013-02-14 20:35:00,197.35,13.1,10,87,SSW,16,18,29.44,0,0
2013-02-14 20:40:00,191.84,12.9,9.8,87,SSW,15,15,29.44,0,0
2013-02-14 20:45:00,190.26,12.8,9.4,86,SSW,15,15,29.44,0,0
2013-02-14 20:55:00,198.83,12.4,9,86,South,17,19,29.44,0,0
2013-02-14 21:05:00,195.7,12.4,9.3,87,South,18,18,29.45,0,0
2013-02-14 21:15:00,197.16,12.3,9.2,87,South,15,20,29.45,0,0
2013-02-14 21:25:00,194.01,12.1,9,87,South,16,16,29.45,0,0
2013-02-14 21:35:00,193.99,12.1,9,87,South,15,18,29.46,0,0
2013-02-14 21:40:00,189.06,12.1,9,87,South,16,16,29.46,0,0
2013-02-14 21:50:00,187.53,12.3,9.2,87,South,15,15,29.46,0,0
2013-02-14 22:00:00,192.67,12.4,9.3,87,SSE,15,15,29.46,0,0
2013-02-14 22:10:00,184.75,12.4,9.3,87,South,14,14,29.46,0,0
2013-02-14 22:20:00,179.59,12.4,9.3,87,SSE,13,13,29.46,0,0
2013-02-14 22:25:00,180.42,12.4,9.3,87,South,13,13,29.46,0,0
2013-02-14 22:35:00,178.76,12.4,9.3,87,South,12,13,29.46,0,0
2013-02-14 22:45:00,179.29,12.4,9.3,87,SSE,12,13,29.47,0,0
2013-02-14 22:55:00,182.25,12.4,9.3,87,South,12,12,29.47,0,0
2013-02-14 23:05:00,176.76,12.4,9.3,87,South,12,14,29.47,0,0
2013-02-14 23:15:00,177.38,12.6,9.5,87,South,10,11,29.47,0,0
2013-02-14 23:25:00,175.83,12.6,9.5,87,SSW,11,12,29.47,0,0
2013-02-14 23:35:00,174.38,12.8,9.7,87,South,13,14,29.47,0,0
2013-02-14 23:45:00,175.14,12.6,9.5,87,SSW,13,14,29.47,0,0
2013-02-14 23:55:00,174.19,12.1,9,87,SSW,11,12,29.47,0,0
2013-02-15 00:00:00,175.64,-2.2,-7.1,79,South,0,0,29.59,0,0
2013-02-15 00:10:00,172.36,-2.4,-7.3,79,South,0,1,29.59,0,0
2013-02-15 00:20:00,169.27,-2.2,-7.1,79,South,1,1,29.59,0,0
2013-02-15 00:30:00,171.36,-2.2,-7.1,79,South,0,0,29.59,0,0
2013-02-15 00:35:00,165.4,-2.2,-7.1,79,South,0,0,29.59,0,0
2013-02-15 00:45:00,165.96,-2,-6.9,79,South,0,1,29.58,0,0
2013-02-15 00:55:00,162.04,-1.4,-6.1,80,South,4,7,29.58,0,0
2013-02-15 01:05:00,166.61,-1,-6.2,78,SSW,7,7,29.58,0,0
2013-02-15 01:15:00,168.6,-1,-6.2,78,South,6,7,29.58,0,0
2013-02-15 01:25:00,168.47,-1,-6.2,78,SSW,7,10,29.58,0,0
2013-02-15 01:31:00,167.33,-1,-6.2,78,SSW,8,8,29.57,0,0
2013-02-15 01:40:00,163.93,-1,-6.2,78,SSW,5,5,29.57,0,0
2013-02-15 01:50:00,164.88,-1,-5.9,79,South,5,5,29.57,0,0
2013-02-15 01:55:00,165.14,-1,-5.9,79,South,4,5,29.57,0,0
2013-02-15 02:05:00,163.37,-1,-5.9,79,South,2,3,29.57,0,0
2013-02-15 02:15:00,159.3,-1.2,-6.1,79,South,2,3,29.57,0,0
2013-02-15 02:25:00,158.04,-1.4,-6.3,79,South,3,4,29.57,0,0
2013-02-15 02:35:00,159.47,-1.2,-6.1,79,South,3,5,29.57,0,0
2013-02-15 02:45:00,155.9,-1.4,-6.6,78,South,1,3,29.57,0,0
2013-02-15 02:55:00,155.62,-1.4,-6.3,79,South,2,3,29.57,0,0
2013-02-15 03:05:00,156.8,-1.6,-6.5,79,South,1,1,29.57,0,0
2013-02-15 03:11:00,161.43,-1.6,-6.5,79,SSW,3,6,29.57,0,0
2013-02-15 03:20:00,163.5,-1.6,-6.3,80,WNW,4,4,29.58,0,0
2013-02-15 03:40:00,153.05,-1.6,-6.3,80,WNW,0,0,29.58,0,0
2013-02-15 03:45:00,151.44,-1.4,-6.1,80,WNW,0,0,29.58,0,0
2013-02-15 03:55:00,156.08,-1.4,-5.8,81,WNW,0,0,29.58,0,0
2013-02-15 04:00:00,158.21,-1.4,-6.1,80,WNW,0,0,29.58,0,0
2013-02-15 04:10:00,151.27,-1.2,-5.9,80,WNW,0,0,29.58,0,0
2013-02-15 04:15:00,152.87,-1.2,-5.9,80,WNW,0,0,29.57,0,0
2013-02-15 04:25:00,156.08,-1.2,-5.9,80,WNW,0,0,29.57,0,0
2013-02-15 04:35:00,153.52,-1.4,-6.1,80,WNW,0,0,29.57,0,0
2013-02-15 04:45:00,149.91,-1.2,-5.9,80,WNW,0,0,29.57,0,0
2013-02-15 04:55:00,151.54,-1.2,-5.9,80,WNW,0,0,29.57,0,0
2013-02-15 05:05:00,158.83,-1.4,-6.1,80,WNW,0,0,29.56,0,0
2013-02-15 05:15:00,159.44,-1.2,-5.9,80,NW,1,2,29.56,0,0
2013-02-15 05:20:00,157.32,-1,-5.9,79,NW,2,2,29.56,0,0
2013-02-15 05:29:00,157.33,-1.2,-6.4,78,NNW,5,8,29.55,0,0
2013-02-15 05:35:00,158.08,-1.4,-6.6,78,NNW,6,8,29.55,0,0
2013-02-15 05:44:00,160.59,-1.8,-7,78,NNW,9,11,29.55,0,0
2013-02-15 05:54:00,162.38,-1.8,-7,78,North,6,9,29.55,0,0
2013-02-15 06:04:00,163.87,-1.2,-6.4,78,NNE,3,5,29.55,0,0
2013-02-15 06:09:00,161.09,-1,-6.2,78,North,4,4,29.55,0,0
2013-02-15 06:19:00,162.28,-1,-6.2,78,NNE,1,1,29.54,0,0
2013-02-15 06:29:00,165.5,-1.2,-6.4,78,NNE,2,2,29.54,0,0
2013-02-15 06:35:00,164.88,-1.2,-6.4,78,NNE,2,5,29.54,0,0
2013-02-15 06:40:00,168.1,-1,-6.5,77,North,3,3,29.54,0,0
2013-02-15 06:50:00,166.97,-1,-6.5,77,North,0,0,29.53,0,0
2013-02-15 07:00:00,171.51,-1.2,-6.4,78,North,0,0,29.53,0,0
2013-02-15 07:10:00,177.23,-1.2,-6.4,78,North,0,0,29.53,0,0
2013-02-15 07:15:00,183.28,-1,-6.5,77,North,0,0,29.53,0,0
2013-02-15 07:25:00,184.12,-0.8,-6.3,77,North,1,1,29.53,0,0
2013-02-15 07:35:00,184.17,-0.6,-6.4,76,North,1,2,29.53,0,0
2013-02-15 07:45:00,177,-0.6,-6.4,76,North,0,2,29.52,0,0
2013-02-15 07:55:00,174.27,-0.4,-6.4,75,North,2,3,29.52,0,0
2013-02-15 08:05:00,178.9,-0.2,-6.2,75,North,1,2,29.51,0,0
2013-02-15 08:15:00,182.86,-0.4,-6.2,76,North,0,0,29.51,0,0
2013-02-15 08:20:00,188.34,-0.6,-6.4,76,North,0,0,29.51,0,0
2013-02-15 08:30:00,189.28,-1,-6.5,77,North,0,0,29.51,0,0
2013-02-15 08:40:00,188.16,-1,-6.2,78,North,0,0,29.51,0,0
2013-02-15 08:50:00,189.21,-1,-6.2,78,North,0,1,29.51,0,0
2013-02-15 09:00:00,196.49,-1,-6.2,78,North,0,0,29.51,0,0
2013-02-15 09:05:00,195.34,-1,-6.2,78,North,0,0,29.51,0,0
2013-02-15 09:15:00,200.02,-0.4,-5.9,77,NNW,1,2,29.51,0,0
2013-02-15 09:26:00,201.62,-0.2,-6,76,North,1,3,29.51,0,0
2013-02-15 09:35:00,194.57,-0.6,-6.4,76,North,1,2,29.5,0,0
2013-02-15 09:40:00,195.7,-0.8,-6.3,77,North,0,0,29.5,0,0
2013-02-15 09:50:00,196.35,-0.4,-6.2,76,North,1,1,29.5,0,0
2013-02-15 09:56:00,190.82,-0.4,-6.2,76,North,0,1,29.5,0,0
2013-02-15 10:05:00,195.81,-0.4,-6.2,76,North,0,0,29.5,0,0
2013-02-15 10:15:00,202.15,-0.4,-6.2,76,North,1,1,29.5,0,0
2013-02-15 10:25:00,200.62,-0.4,-6.2,76,North,0,1,29.5,0,0
2013-02-15 10:36:00,197.06,-0.6,-6.4,76,North,0,0,29.49,0,0
2013-02-15 10:45:00,199.38,-0.4,-6.2,76,North,1,1,29.49,0,0
2013-02-15 10:50:00,201.83,-0.4,-6.2,76,North,1,1,29.49,0,0
2013-02-15 10:55:00,201.86,-0.2,-6,76,North,1,2,29.49,0,0
2013-02-15 11:05:00,197.6,-0.2,-6.2,75,North,1,1,29.49,0,0
2013-02-15 11:15:00,192.5,-0.2,-6,76,North,1,2,29.48,0,0
2013-02-15 11:25:00,192.5,0.3,-5.8,75,North,2,2,29.48,0,0
2013-02-15 11:35:00,196.13,0.5,-5.8,74,North,2,3,29.48,0,0
2013-02-15 11:45:00,194.67,0.7,-5.6,74,North,2,2,29.48,0,0
2013-02-15 11:51:00,206.99,0.9,-5.5,74,North,2,2,29.48,0,0
2013-02-15 12:00:00,203.1,1.3,-5.3,73,North,1,1,29.48,0,0
2013-02-15 12:10:00,200.78,1.5,-5.4,72,North,1,2,29.48,0,0
2013-02-15 12:20:00,198.12,1.5,-5.4,72,North,1,1,29.47,0,0
2013-02-15 12:30:00,200.58,1.5,-5.4,72,North,1,3,29.47,0,0
2013-02-15 12:40:00,196.7,1.1,-5.8,72,North,0,1,29.47,0,0
2013-02-15 12:50:00,187.54,1.3,-5.3,73,NNW,2,3,29.47,0,0
2013-02-15 12:55:00,187.6,1.1,-5.5,73,NNW,3,3,29.47,0,0
2013-02-15 13:05:00,192.33,0.9,-6,72,North,3,3,29.47,0,0
2013-02-15 13:15:00,191.29,-0.4,-7.6,71,North,4,5,29.46,0,0
2013-02-15 13:25:00,192.25,-1.2,-8,72,North,3,3,29.46,0,0
2013-02-15 13:35:00,195.94,0.5,-6.1,73,North,1,2,29.46,0,0
2013-02-15 13:45:00,188.35,-1.6,-8.7,71,North,1,2,29.46,0,0
2013-02-15 13:50:00,187.04,-2,-9.1,71,North,2,6,29.46,0,0
2013-02-15 13:55:00,193.08,-2.4,-9.2,72,North,2,6,29.46,0,0
2013-02-15 14:05:00,194.63,-1.4,-8,73,North,2,4,29.46,0,0
2013-02-15 14:15:00,191.61,-0.6,-7.2,73,North,1,2,29.45,0,0
2013-02-15 14:25:00,187.19,0,-6.9,72,North,0,1,29.45,0,0
2013-02-15 14:35:00,188.89,0,-7.5,70,North,1,2,29.45,0,0
2013-02-15 14:45:00,183.98,-1.2,-8.6,70,NW,6,6,29.45,0,0
2013-02-15 14:55:00,187.98,-1.4,-9.1,69,NW,6,7,29.45,0,0
2013-02-15 15:05:00,195.92,-1,-8.7,69,NW,5,7,29.45,0,0
2013-02-15 15:15:00,191.8,-0.8,-8.5,69,NNW,4,5,29.45,0,0
2013-02-15 15:25:00,192.08,-1.2,-8.6,70,NNW,6,8,29.45,0,0
2013-02-15 15:35:00,193.05,-1.6,-9,70,NNW,3,5,29.45,0,0
2013-02-15 15:45:00,195.73,-1,-8.7,69,NNW,4,4,29.45,0,0
2013-02-15 15:55:00,192.69,-1,-8.7,69,NNW,1,4,29.45,0,0
2013-02-15 16:05:00,193.17,0.5,-7.3,69,NNW,0,0,29.45,0,0
2013-02-15 16:15:00,192.24,1.3,-7.7,65,NNW,0,1,29.44,0,0
2013-02-15 16:25:00,193.34,-1.2,-9.2,68,NNW,1,2,29.44,0,0
2013-02-15 16:35:00,187.96,-1.6,-9.9,67,NNW,2,2,29.44,0,0
2013-02-15 16:45:00,193.74,-2.8,-11.4,66,NNW,0,2,29.44,0,0
2013-02-15 16:55:00,199.59,-3.3,-11.8,66,NNW,0,0,29.44,0,0
2013-02-15 17:00:00,191.46,-3.5,-12,66,NNW,0,0,29.44,0,0
2013-02-15 17:10:00,188.83,-4.6,-12.8,67,NNW,0,0,29.44,0,0
2013-02-15 17:20:00,191.52,-3.9,-11.8,68,NNW,0,0,29.44,0,0
2013-02-15 17:30:00,197.13,-5.6,-13.7,67,NNW,0,0,29.44,0,0
2013-02-15 17:40:00,192.31,-7.7,-15.2,69,NNW,0,0,29.44,0,0
2013-02-15 17:51:00,190.16,-8.9,-16,70,NNW,0,0,29.44,0,0
2013-02-15 18:00:00,188.16,-10,-16.8,71,NNW,0,0,29.45,0,0
2013-02-15 18:10:00,184.95,-12,-19,70,NNW,0,0,29.45,0,0
2013-02-15 18:20:00,186.28,-13.3,-19.7,72,NNW,0,0,29.45,0,0
2013-02-15 18:31:00,184.76,-14.3,-21,71,NNW,0,0,29.45,0,0
2013-02-15 18:40:00,183.26,-15.8,-22.2,72,NNW,0,0,29.45,0,0
2013-02-15 18:45:00,182.99,-17.2,-24.3,69,NNW,0,0,29.45,0,0
2013-02-15 18:50:00,182.37,-17.8,-24.4,71,NNW,0,0,29.45,0,0
2013-02-15 19:00:00,182.05,-19,-25.8,70,NNW,0,0,29.45,0,0
2013-02-15 19:10:00,188.49,-19.3,-26.1,70,NNW,0,0,29.45,0,0
